gate,block,minute,symbol,feature,nan_mismatch,max_rel
1b_live,cross,120,XRPUSDT,btc_minus_own_180,0,0.0
1b_live,cross,120,XRPUSDT,eth_minus_own_180,0,0.0
1b_live,cross,120,XRPUSDT,own_ret_360,0,0.0
1b_live,cross,120,XRPUSDT,btc_ret_360,0,0.0
1b_live,cross,120,XRPUSDT,eth_ret_360,0,0.0
1b_live,cross,120,XRPUSDT,mkt_ret_360,0,0.0
1b_live,cross,120,XRPUSDT,breadth_360,0,0.0
1b_live,cross,120,XRPUSDT,disp_360,0,0.0
1b_live,cross,120,XRPUSDT,relstr_360,0,0.0
1b_live,cross,120,XRPUSDT,rank_360,0,0.0
1b_live,cross,120,XRPUSDT,btc_minus_own_360,0,0.0
1b_live,cross,120,XRPUSDT,eth_minus_own_360,0,0.0
1b_live,cross,120,XRPUSDT,own_ret_720,0,0.0
1b_live,cross,120,XRPUSDT,btc_ret_720,0,0.0
1b_live,cross,120,XRPUSDT,eth_ret_720,0,0.0
1b_live,cross,120,XRPUSDT,mkt_ret_720,0,0.0
1b_live,cross,120,XRPUSDT,breadth_720,0,0.0
1b_live,cross,120,XRPUSDT,disp_720,0,0.0
1b_live,cross,120,XRPUSDT,relstr_720,0,0.0
1b_live,cross,120,XRPUSDT,rank_720,0,0.0
1b_live,cross,120,XRPUSDT,btc_minus_own_720,0,0.0
1b_live,cross,120,XRPUSDT,eth_minus_own_720,0,0.0
1b_live,cross,120,XRPUSDT,own_ret_1440,0,0.0
1b_live,cross,120,XRPUSDT,btc_ret_1440,0,0.0
1b_live,cross,120,XRPUSDT,eth_ret_1440,0,0.0
1b_live,cross,120,XRPUSDT,mkt_ret_1440,0,0.0
1b_live,cross,120,XRPUSDT,breadth_1440,0,0.0
1b_live,cross,120,XRPUSDT,disp_1440,0,0.0
1b_live,cross,120,XRPUSDT,relstr_1440,0,0.0
1b_live,cross,120,XRPUSDT,rank_1440,0,0.0
1b_live,cross,120,XRPUSDT,btc_minus_own_1440,0,0.0
1b_live,cross,120,XRPUSDT,eth_minus_own_1440,0,0.0
1b_live,micro,240,ADAUSDT,rskew_30,0,0.0
1b_live,micro,240,ADAUSDT,rskew_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,rkurt_30,0,1.1447409775655615e-07
1b_live,micro,240,ADAUSDT,rkurt_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,roll_30,0,0.0
1b_live,micro,240,ADAUSDT,roll_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,amihud_30,0,0.0
1b_live,micro,240,ADAUSDT,amihud_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,kyle_30,0,4.780965845441187e-09
1b_live,micro,240,ADAUSDT,kyle_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vpin_30,0,4.627789707001284e-08
1b_live,micro,240,ADAUSDT,vpin_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,jump_30,0,6.493354742787005e-10
1b_live,micro,240,ADAUSDT,jump_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vratio_30,0,0.0
1b_live,micro,240,ADAUSDT,vratio_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_30,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,signac_30,0,0.0
1b_live,micro,240,ADAUSDT,signac_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,sflow_30,0,2.8133997354018447e-09
1b_live,micro,240,ADAUSDT,sflow_30_xrank,0,0.0
1b_live,micro,240,ADAUSDT,rskew_120,0,1.4795961789104695e-08
1b_live,micro,240,ADAUSDT,rskew_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,rkurt_120,0,1.540771421559839e-08
1b_live,micro,240,ADAUSDT,rkurt_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,roll_120,0,0.0
1b_live,micro,240,ADAUSDT,roll_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,amihud_120,0,0.0
1b_live,micro,240,ADAUSDT,amihud_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,kyle_120,0,0.0
1b_live,micro,240,ADAUSDT,kyle_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vpin_120,0,0.0
1b_live,micro,240,ADAUSDT,vpin_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,jump_120,0,1.6634859045794315e-09
1b_live,micro,240,ADAUSDT,jump_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vratio_120,0,0.0
1b_live,micro,240,ADAUSDT,vratio_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_120,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,signac_120,0,0.0
1b_live,micro,240,ADAUSDT,signac_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,sflow_120,0,0.0
1b_live,micro,240,ADAUSDT,sflow_120_xrank,0,0.0
1b_live,micro,240,ADAUSDT,rskew_480,0,0.0
1b_live,micro,240,ADAUSDT,rskew_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,rkurt_480,0,4.886517146474034e-08
1b_live,micro,240,ADAUSDT,rkurt_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,roll_480,0,0.0
1b_live,micro,240,ADAUSDT,roll_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,amihud_480,0,0.0
1b_live,micro,240,ADAUSDT,amihud_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,kyle_480,0,0.0
1b_live,micro,240,ADAUSDT,kyle_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vpin_480,0,0.0
1b_live,micro,240,ADAUSDT,vpin_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,jump_480,0,0.0
1b_live,micro,240,ADAUSDT,jump_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,vratio_480,0,0.0
1b_live,micro,240,ADAUSDT,vratio_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_480,0,0.0
1b_live,micro,240,ADAUSDT,cvd_slope_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,signac_480,0,0.0
1b_live,micro,240,ADAUSDT,signac_480_xrank,0,0.0
1b_live,micro,240,ADAUSDT,sflow_480,0,0.0
1b_live,micro,240,ADAUSDT,sflow_480_xrank,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_1,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_1,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_1,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_1,0,0.0
1b_live,cross,240,ADAUSDT,breadth_1,0,0.0
1b_live,cross,240,ADAUSDT,disp_1,0,0.0
1b_live,cross,240,ADAUSDT,relstr_1,0,0.0
1b_live,cross,240,ADAUSDT,rank_1,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_1,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_1,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_5,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_5,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_5,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_5,0,0.0
1b_live,cross,240,ADAUSDT,breadth_5,0,0.0
1b_live,cross,240,ADAUSDT,disp_5,0,0.0
1b_live,cross,240,ADAUSDT,relstr_5,0,0.0
1b_live,cross,240,ADAUSDT,rank_5,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_5,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_5,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_15,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_15,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_15,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_15,0,0.0
1b_live,cross,240,ADAUSDT,breadth_15,0,0.0
1b_live,cross,240,ADAUSDT,disp_15,0,0.0
1b_live,cross,240,ADAUSDT,relstr_15,0,0.0
1b_live,cross,240,ADAUSDT,rank_15,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_15,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_15,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_30,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_30,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_30,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_30,0,0.0
1b_live,cross,240,ADAUSDT,breadth_30,0,0.0
1b_live,cross,240,ADAUSDT,disp_30,0,0.0
1b_live,cross,240,ADAUSDT,relstr_30,0,0.0
1b_live,cross,240,ADAUSDT,rank_30,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_30,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_30,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_60,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_60,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_60,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_60,0,0.0
1b_live,cross,240,ADAUSDT,breadth_60,0,0.0
1b_live,cross,240,ADAUSDT,disp_60,0,0.0
1b_live,cross,240,ADAUSDT,relstr_60,0,0.0
1b_live,cross,240,ADAUSDT,rank_60,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_60,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_60,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_180,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_180,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_180,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_180,0,0.0
1b_live,cross,240,ADAUSDT,breadth_180,0,0.0
1b_live,cross,240,ADAUSDT,disp_180,0,0.0
1b_live,cross,240,ADAUSDT,relstr_180,0,0.0
1b_live,cross,240,ADAUSDT,rank_180,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_180,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_180,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_360,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_360,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_360,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_360,0,0.0
1b_live,cross,240,ADAUSDT,breadth_360,0,0.0
1b_live,cross,240,ADAUSDT,disp_360,0,0.0
1b_live,cross,240,ADAUSDT,relstr_360,0,0.0
1b_live,cross,240,ADAUSDT,rank_360,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_360,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_360,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_720,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_720,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_720,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_720,0,0.0
1b_live,cross,240,ADAUSDT,breadth_720,0,0.0
1b_live,cross,240,ADAUSDT,disp_720,0,0.0
1b_live,cross,240,ADAUSDT,relstr_720,0,0.0
1b_live,cross,240,ADAUSDT,rank_720,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_720,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_720,0,0.0
1b_live,cross,240,ADAUSDT,own_ret_1440,0,0.0
1b_live,cross,240,ADAUSDT,btc_ret_1440,0,0.0
1b_live,cross,240,ADAUSDT,eth_ret_1440,0,0.0
1b_live,cross,240,ADAUSDT,mkt_ret_1440,0,0.0
1b_live,cross,240,ADAUSDT,breadth_1440,0,0.0
1b_live,cross,240,ADAUSDT,disp_1440,0,0.0
1b_live,cross,240,ADAUSDT,relstr_1440,0,0.0
1b_live,cross,240,ADAUSDT,rank_1440,0,0.0
1b_live,cross,240,ADAUSDT,btc_minus_own_1440,0,0.0
1b_live,cross,240,ADAUSDT,eth_minus_own_1440,0,0.0
1b_live,micro,240,AVAXUSDT,rskew_30,0,4.332222403036212e-08
1b_live,micro,240,AVAXUSDT,rskew_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,rkurt_30,0,1.0234914952889085e-05
1b_live,micro,240,AVAXUSDT,rkurt_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,roll_30,0,0.0
1b_live,micro,240,AVAXUSDT,roll_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_30,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,kyle_30,0,4.69148009329956e-09
1b_live,micro,240,AVAXUSDT,kyle_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_30,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,jump_30,0,1.0897232005646629e-09
1b_live,micro,240,AVAXUSDT,jump_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_30,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_30,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,signac_30,0,0.0
1b_live,micro,240,AVAXUSDT,signac_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_30,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_30_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,rskew_120,0,1.0541858053159103e-08
1b_live,micro,240,AVAXUSDT,rskew_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,rkurt_120,0,2.9184886329858273e-07
1b_live,micro,240,AVAXUSDT,rkurt_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,roll_120,0,0.0
1b_live,micro,240,AVAXUSDT,roll_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_120,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,kyle_120,0,0.0
1b_live,micro,240,AVAXUSDT,kyle_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_120,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,jump_120,0,7.965868853432312e-09
1b_live,micro,240,AVAXUSDT,jump_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_120,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_120,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,signac_120,0,2.6047505485848887e-08
1b_live,micro,240,AVAXUSDT,signac_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_120,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_120_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,rskew_480,0,1.572794339210759e-08
1b_live,micro,240,AVAXUSDT,rskew_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,rkurt_480,0,7.423936665418296e-08
1b_live,micro,240,AVAXUSDT,rkurt_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,roll_480,0,0.0
1b_live,micro,240,AVAXUSDT,roll_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_480,0,0.0
1b_live,micro,240,AVAXUSDT,amihud_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,kyle_480,0,0.0
1b_live,micro,240,AVAXUSDT,kyle_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_480,0,0.0
1b_live,micro,240,AVAXUSDT,vpin_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,jump_480,0,0.0
1b_live,micro,240,AVAXUSDT,jump_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_480,0,0.0
1b_live,micro,240,AVAXUSDT,vratio_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_480,0,0.0
1b_live,micro,240,AVAXUSDT,cvd_slope_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,signac_480,0,0.0
1b_live,micro,240,AVAXUSDT,signac_480_xrank,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_480,0,0.0
1b_live,micro,240,AVAXUSDT,sflow_480_xrank,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_1,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_1,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_1,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_1,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_1,0,0.0
1b_live,cross,240,AVAXUSDT,disp_1,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_1,0,0.0
1b_live,cross,240,AVAXUSDT,rank_1,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_1,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_1,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_5,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_5,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_5,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_5,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_5,0,0.0
1b_live,cross,240,AVAXUSDT,disp_5,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_5,0,0.0
1b_live,cross,240,AVAXUSDT,rank_5,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_5,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_5,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_15,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_15,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_15,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_15,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_15,0,0.0
1b_live,cross,240,AVAXUSDT,disp_15,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_15,0,0.0
1b_live,cross,240,AVAXUSDT,rank_15,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_15,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_15,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_30,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_30,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_30,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_30,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_30,0,0.0
1b_live,cross,240,AVAXUSDT,disp_30,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_30,0,0.0
1b_live,cross,240,AVAXUSDT,rank_30,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_30,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_30,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_60,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_60,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_60,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_60,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_60,0,0.0
1b_live,cross,240,AVAXUSDT,disp_60,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_60,0,0.0
1b_live,cross,240,AVAXUSDT,rank_60,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_60,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_60,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_180,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_180,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_180,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_180,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_180,0,0.0
1b_live,cross,240,AVAXUSDT,disp_180,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_180,0,0.0
1b_live,cross,240,AVAXUSDT,rank_180,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_180,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_180,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_360,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_360,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_360,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_360,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_360,0,0.0
1b_live,cross,240,AVAXUSDT,disp_360,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_360,0,0.0
1b_live,cross,240,AVAXUSDT,rank_360,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_360,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_360,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_720,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_720,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_720,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_720,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_720,0,0.0
1b_live,cross,240,AVAXUSDT,disp_720,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_720,0,0.0
1b_live,cross,240,AVAXUSDT,rank_720,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_720,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_720,0,0.0
1b_live,cross,240,AVAXUSDT,own_ret_1440,0,0.0
1b_live,cross,240,AVAXUSDT,btc_ret_1440,0,0.0
1b_live,cross,240,AVAXUSDT,eth_ret_1440,0,0.0
1b_live,cross,240,AVAXUSDT,mkt_ret_1440,0,0.0
1b_live,cross,240,AVAXUSDT,breadth_1440,0,0.0
1b_live,cross,240,AVAXUSDT,disp_1440,0,0.0
1b_live,cross,240,AVAXUSDT,relstr_1440,0,0.0
1b_live,cross,240,AVAXUSDT,rank_1440,0,0.0
1b_live,cross,240,AVAXUSDT,btc_minus_own_1440,0,0.0
1b_live,cross,240,AVAXUSDT,eth_minus_own_1440,0,0.0
1b_live,micro,240,BNBUSDT,rskew_30,0,9.145680657240973e-09
1b_live,micro,240,BNBUSDT,rskew_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,rkurt_30,0,3.029580739166704e-06
1b_live,micro,240,BNBUSDT,rkurt_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,roll_30,0,0.0
1b_live,micro,240,BNBUSDT,roll_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,amihud_30,0,0.0
1b_live,micro,240,BNBUSDT,amihud_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,kyle_30,0,1.0967905694769797e-07
1b_live,micro,240,BNBUSDT,kyle_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vpin_30,0,0.0
1b_live,micro,240,BNBUSDT,vpin_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,jump_30,0,1.4931111902427574e-09
1b_live,micro,240,BNBUSDT,jump_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vratio_30,0,0.0
1b_live,micro,240,BNBUSDT,vratio_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_30,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,signac_30,0,0.0
1b_live,micro,240,BNBUSDT,signac_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,sflow_30,0,0.0
1b_live,micro,240,BNBUSDT,sflow_30_xrank,0,0.0
1b_live,micro,240,BNBUSDT,rskew_120,0,1.6558077131634263e-09
1b_live,micro,240,BNBUSDT,rskew_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,rkurt_120,0,8.28935213803561e-08
1b_live,micro,240,BNBUSDT,rkurt_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,roll_120,0,0.0
1b_live,micro,240,BNBUSDT,roll_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,amihud_120,0,0.0
1b_live,micro,240,BNBUSDT,amihud_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,kyle_120,0,0.0
1b_live,micro,240,BNBUSDT,kyle_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vpin_120,0,0.0
1b_live,micro,240,BNBUSDT,vpin_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,jump_120,0,7.628832676687125e-09
1b_live,micro,240,BNBUSDT,jump_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vratio_120,0,0.0
1b_live,micro,240,BNBUSDT,vratio_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_120,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,signac_120,0,0.0
1b_live,micro,240,BNBUSDT,signac_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,sflow_120,0,0.0
1b_live,micro,240,BNBUSDT,sflow_120_xrank,0,0.0
1b_live,micro,240,BNBUSDT,rskew_480,0,0.0
1b_live,micro,240,BNBUSDT,rskew_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,rkurt_480,0,3.69226675900336e-08
1b_live,micro,240,BNBUSDT,rkurt_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,roll_480,0,0.0
1b_live,micro,240,BNBUSDT,roll_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,amihud_480,0,0.0
1b_live,micro,240,BNBUSDT,amihud_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,kyle_480,0,0.0
1b_live,micro,240,BNBUSDT,kyle_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vpin_480,0,0.0
1b_live,micro,240,BNBUSDT,vpin_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,jump_480,0,1.8577028804145357e-09
1b_live,micro,240,BNBUSDT,jump_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,vratio_480,0,0.0
1b_live,micro,240,BNBUSDT,vratio_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_480,0,0.0
1b_live,micro,240,BNBUSDT,cvd_slope_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,signac_480,0,0.0
1b_live,micro,240,BNBUSDT,signac_480_xrank,0,0.0
1b_live,micro,240,BNBUSDT,sflow_480,0,0.0
1b_live,micro,240,BNBUSDT,sflow_480_xrank,0,0.0
1b_live,cross,240,BNBUSDT,own_ret_1,0,0.0
1b_live,cross,240,BNBUSDT,btc_ret_1,0,0.0
1b_live,cross,240,BNBUSDT,eth_ret_1,0,0.0
1b_live,cross,240,BNBUSDT,mkt_ret_1,0,0.0
1b_live,cross,240,BNBUSDT,breadth_1,0,0.0
1b_live,cross,240,BNBUSDT,disp_1,0,0.0
1b_live,cross,240,BNBUSDT,relstr_1,0,0.0
1b_live,cross,240,BNBUSDT,rank_1,0,0.0
1b_live,cross,240,BNBUSDT,btc_minus_own_1,0,0.0
1b_live,cross,240,BNBUSDT,eth_minus_own_1,0,0.0
1b_live,cross,240,BNBUSDT,own_ret_5,0,0.0
1b_live,cross,240,BNBUSDT,btc_ret_5,0,0.0
1b_live,cross,240,BNBUSDT,eth_ret_5,0,0.0
1b_live,cross,240,BNBUSDT,mkt_ret_5,0,0.0
1b_live,cross,240,BNBUSDT,breadth_5,0,0.0
1b_live,cross,240,BNBUSDT,disp_5,0,0.0
1b_live,cross,240,BNBUSDT,relstr_5,0,0.0
1b_live,cross,240,BNBUSDT,rank_5,0,0.0
